Id,Name,Agreement_Name__c,Property_Address__c,field,old_value,new_value
006WR00000wkAsLYAU,Tempe Station,,"2323 E Apache Blvd, Tempe, AZ, USA",Property_Street_Number__c,,2323
006WR00000wkAsLYAU,Tempe Station,,"2323 E Apache Blvd, Tempe, AZ, USA",Property_Street__c,,E Apache Blvd
006WR00000wkAsMYAU,Verena at Gilbert,,"1505 E Willis Rd, Gilbert, AZ 85297, USA",Property_Street_Number__c,,1505
006WR00000wkAsMYAU,Verena at Gilbert,,"1505 E Willis Rd, Gilbert, AZ 85297, USA",Property_Street__c,,E Willis Rd
006WR00000wkAsNYAU,Dobson Towne Centre Apartments,,"1817 N Dobson Rd, Chandler, AZ, USA",Property_Street_Number__c,,1817
006WR00000wkAsNYAU,Dobson Towne Centre Apartments,,"1817 N Dobson Rd, Chandler, AZ, USA",Property_Street__c,,N Dobson Rd
006WR00000wkAsOYAU,Tuscany at Gabriella Pointe,,"E Warner Rd, Gilbert, AZ 85296, USA",Property_Street__c,,E Warner Rd
006WR00000wkAsPYAU,Skyview,,"855 South Rural Road, Tempe, AZ, USA",Property_Street_Number__c,,855
006WR00000wkAsPYAU,Skyview,,"855 South Rural Road, Tempe, AZ, USA",Property_Street__c,,South Rural Road
006WR00000wkAsQYAU,The Alyssa,,"98 South River Drive, Tempe, AZ, USA",Property_Street_Number__c,,98
006WR00000wkAsQYAU,The Alyssa,,"98 South River Drive, Tempe, AZ, USA",Property_Street__c,,South River Drive
006WR00000wkAsRYAU,Trevi,,"635 South Ellis Street, Chandler, AZ, USA",Property_Street_Number__c,,635
006WR00000wkAsRYAU,Trevi,,"635 South Ellis Street, Chandler, AZ, USA",Property_Street__c,,South Ellis Street
006WR00000wkAsSYAU,La Vida Del Mar [Assisted Living],Solana Beach_MDU_La Vida Del Mar,"850 Del Mar Downs Rd, Solana Beach, CA 92075, USA",Property_Street_Number__c,,850
006WR00000wkAsSYAU,La Vida Del Mar [Assisted Living],Solana Beach_MDU_La Vida Del Mar,"850 Del Mar Downs Rd, Solana Beach, CA 92075, USA",Property_Street__c,,Del Mar Downs Rd
006WR00000wkAsTYAU,Vue Nineteen 01,,"1901 E Apache Blvd, Tempe, AZ 85281, USA",Property_Street_Number__c,,1901
006WR00000wkAsTYAU,Vue Nineteen 01,,"1901 E Apache Blvd, Tempe, AZ 85281, USA",Property_Street__c,,E Apache Blvd
006WR00000wkAsUYAU,Nollie,,"2125 E Apache Blvd, Tempe, AZ 85281, USA",Property_Street_Number__c,,2125
006WR00000wkAsUYAU,Nollie,,"2125 E Apache Blvd, Tempe, AZ 85281, USA",Property_Street__c,,E Apache Blvd
006WR00000wkAsVYAU,The Local,,"750 S Ash Ave, Tempe, AZ 85281, USA",Property_Street_Number__c,,750
006WR00000wkAsVYAU,The Local,,"750 S Ash Ave, Tempe, AZ 85281, USA",Property_Street__c,,S Ash Ave
006WR00000wkAsWYAU,Paseo on University,,"1255 E University Dr, Tempe, AZ 85281, USA",Property_Street_Number__c,,1255
006WR00000wkAsWYAU,Paseo on University,,"1255 E University Dr, Tempe, AZ 85281, USA",Property_Street__c,,E University Dr
006WR00000wkAsXYAU,Trovita Rio,,"701 Rio Salado Parkway, Tempe, AZ 85281, USA",Property_Street_Number__c,,701
006WR00000wkAsXYAU,Trovita Rio,,"701 Rio Salado Parkway, Tempe, AZ 85281, USA",Property_Street__c,,Rio Salado Parkway
006WR00000wkAsYYAU,Nexa Apartments,,"1221 E Apache Blvd, Tempe, AZ 85281",Property_Street_Number__c,,1221
006WR00000wkAsYYAU,Nexa Apartments,,"1221 E Apache Blvd, Tempe, AZ 85281",Property_Street__c,,E Apache Blvd
006WR00000wkAsZYAU,Skye at McClintock Station,,"1831 E Apache Blvd, Tempe, AZ 85281, USA",Property_Street_Number__c,,1831
006WR00000wkAsZYAU,Skye at McClintock Station,,"1831 E Apache Blvd, Tempe, AZ 85281, USA",Property_Street__c,,E Apache Blvd
006WR00000wkAsaYAE,San Cervantes,,"400 N Coronado St, Chandler, AZ, USA",Property_Street_Number__c,,400
006WR00000wkAsaYAE,San Cervantes,,"400 N Coronado St, Chandler, AZ, USA",Property_Street__c,,N Coronado St
006WR00000wkAsbYAE,The Cameron,,"2062 E Cameron Way, Tempe, AZ, USA",Property_Street_Number__c,,2062
006WR00000wkAsbYAE,The Cameron,,"2062 E Cameron Way, Tempe, AZ, USA",Property_Street__c,,E Cameron Way
006WR00000wkAscYAE,The Curve at Gilbert,,"445 E Germann Rd, Gilbert, AZ 85297, USA",Property_Street_Number__c,,445
006WR00000wkAscYAE,The Curve at Gilbert,,"445 E Germann Rd, Gilbert, AZ 85297, USA",Property_Street__c,,E Germann Rd
006WR00000wkAsdYAE,Pier 202,,"1190 Vista Del Lago Drive, Tempe, AZ, USA",Property_Street_Number__c,,1190
006WR00000wkAsdYAE,Pier 202,,"1190 Vista Del Lago Drive, Tempe, AZ, USA",Property_Street__c,,Vista Del Lago Drive
006WR00000wkAseYAE,The Hyve,,"1260 E University Dr, Tempe, AZ 85281, USA",Property_Street_Number__c,,1260
006WR00000wkAseYAE,The Hyve,,"1260 E University Dr, Tempe, AZ 85281, USA",Property_Street__c,,E University Dr
006WR00000wkAsfYAE,Vista Way Village,,"3522 Vista Way, Oceanside Ca",Property_Street_Number__c,,3522
006WR00000wkAsfYAE,Vista Way Village,,"3522 Vista Way, Oceanside Ca",Property_Street__c,,Vista Way
006WR00000wkAsgYAE,The Aubrey,,"1003 W Washington St, Tempe, AZ, USA",Property_Street_Number__c,,1003
006WR00000wkAsgYAE,The Aubrey,,"1003 W Washington St, Tempe, AZ, USA",Property_Street__c,,W Washington St
006WR00000wkAshYAE,Soltra at SanTan Village,,"1690 S Santan Village Pkwy, Gilbert, AZ 85295, USA",Property_Street_Number__c,,1690
006WR00000wkAshYAE,Soltra at SanTan Village,,"1690 S Santan Village Pkwy, Gilbert, AZ 85295, USA",Property_Street__c,,S Santan Village Pkwy
006WR00000wkAsiYAE,The Higley,,NEC East Baseline Road & North Higley Road  85296,Property_Street__c,,NEC East Baseline Road & North Higley Road
006WR00000wkBFBYA2,Connect at First Creek,,"17900 E 56th Ave, Denver, CO 80249, USA",Property_Street_Number__c,,17900
006WR00000wkBFBYA2,Connect at First Creek,,"17900 E 56th Ave, Denver, CO 80249, USA",Property_Street__c,,E 56th Ave
006WR00000wkBFCYA2,Delphi Falls,,2238 Oran Delphi Road Delphi Falls NY 13051,Property_Street_Number__c,,2238
006WR00000wkBFCYA2,Delphi Falls,,2238 Oran Delphi Road Delphi Falls NY 13051,Property_Street__c,,Oran Delphi Road Delphi Falls
006WR00000wkBFDYA2,Bay Country MHP,,"2931 Ocean Gateway, Cambridge, MD, USA",Property_Street_Number__c,,2931
006WR00000wkBFDYA2,Bay Country MHP,,"2931 Ocean Gateway, Cambridge, MD, USA",Property_Street__c,,Ocean Gateway
006WR00000wkBFEYA2,Grove City MHP,,"4285 Broadway, Grove City, OH, USA",Property_Street_Number__c,,4285
006WR00000wkBFEYA2,Grove City MHP,,"4285 Broadway, Grove City, OH, USA",Property_Street__c,,Broadway
006WR00000wkBFFYA2,Luxor MHP,,"449 Bovard Luxor Road, Greensburg, PA, USA",Property_Street_Number__c,,449
006WR00000wkBFFYA2,Luxor MHP,,"449 Bovard Luxor Road, Greensburg, PA, USA",Property_Street__c,,Bovard Luxor Road
006WR00000wkBFGYA2,Hannibal Estates,,"19 Landis Avenue, Cranberry Township, PA, USA",Property_Street_Number__c,,19
006WR00000wkBFGYA2,Hannibal Estates,,"19 Landis Avenue, Cranberry Township, PA, USA",Property_Street__c,,Landis Avenue
006WR00000wkBFHYA2,Dover Bridge Park,,"21269 Dover Bridge Rd, Preston, MD, USA",Property_Street_Number__c,,21269
006WR00000wkBFHYA2,Dover Bridge Park,,"21269 Dover Bridge Rd, Preston, MD, USA",Property_Street__c,,Dover Bridge Rd
006WR00000wkBFIYA2,Echo Ridge at North Hills,,"11450 Melody Drive, Northglenn, CO 80234",Property_Street_Number__c,,11450
006WR00000wkBFIYA2,Echo Ridge at North Hills,,"11450 Melody Drive, Northglenn, CO 80234",Property_Street__c,,Melody Drive
006WR00000wkBFJYA2,Sunny Creek Estates,,"834 State Street, Mumford, NY, USA",Property_Street_Number__c,,834
006WR00000wkBFJYA2,Sunny Creek Estates,,"834 State Street, Mumford, NY, USA",Property_Street__c,,State Street
006WR00000wkBFKYA2,White Pines,,"142 W Milton Rd, Ballston Spa, NY, USA",Property_Street_Number__c,,142
006WR00000wkBFKYA2,White Pines,,"142 W Milton Rd, Ballston Spa, NY, USA",Property_Street__c,,W Milton Rd
006WR00000wkBFLYA2,Pine Valley Estates,,"107 Mathew Drive, Harmony, PA, USA",Property_Street_Number__c,,107
006WR00000wkBFLYA2,Pine Valley Estates,,"107 Mathew Drive, Harmony, PA, USA",Property_Street__c,,Mathew Drive
006WR00000wkBFMYA2,Pinehurst Manor,,"372 Red Dog Rd, Butler, PA, USA",Property_Street_Number__c,,372
006WR00000wkBFMYA2,Pinehurst Manor,,"372 Red Dog Rd, Butler, PA, USA",Property_Street__c,,Red Dog Rd
006WR00000wkBFNYA2,Winstead MHP,,"2521 Loretta Lane, Rocky Mount, NC, USA",Property_Street_Number__c,,2521
006WR00000wkBFNYA2,Winstead MHP,,"2521 Loretta Lane, Rocky Mount, NC, USA",Property_Street__c,,Loretta Lane
006WR00000wkBFOYA2,Roberts MHC,,"11875 Twp Rd 406, Thornville, OH, USA",Property_Street_Number__c,,11875
006WR00000wkBFOYA2,Roberts MHC,,"11875 Twp Rd 406, Thornville, OH, USA",Property_Street__c,,Twp Rd 406
006WR00000wkBFPYA2,Suburban Acres,,"3699 North 175 East, Warsaw, IN, USA",Property_Street_Number__c,,3699
006WR00000wkBFPYA2,Suburban Acres,,"3699 North 175 East, Warsaw, IN, USA",Property_Street__c,,North 175 East
006WR00000wkBFQYA2,The Oaks(Asset E),,"2407 Peele Road, Rocky Mount, NC, USA",Property_Street_Number__c,,2407
006WR00000wkBFQYA2,The Oaks(Asset E),,"2407 Peele Road, Rocky Mount, NC, USA",Property_Street__c,,Peele Road
006WR00000wkBFRYA2,Perry MHC,,"2826 N Ridge Rd, Perry, OH, USA",Property_Street_Number__c,,2826
006WR00000wkBFRYA2,Perry MHC,,"2826 N Ridge Rd, Perry, OH, USA",Property_Street__c,,N Ridge Rd
006WR00000wkBFSYA2,Oak Hills,,"5965 Harrisburg Pike, Grove City, OH, USA",Property_Street_Number__c,,5965
006WR00000wkBFSYA2,Oak Hills,,"5965 Harrisburg Pike, Grove City, OH, USA",Property_Street__c,,Harrisburg Pike
006WR00000wkBFTYA2,The Station Apartments,,"2100 West Berry Avenue Littleton, CO 80120",Property_Street_Number__c,,2100
006WR00000wkBFTYA2,The Station Apartments,,"2100 West Berry Avenue Littleton, CO 80120",Property_Street__c,,West Berry Avenue Littleton
006WR00000wkBFUYA2,Osito Ridge,,"5855 W Hampden Ave, Denver, CO 80227",Property_Street_Number__c,,5855
006WR00000wkBFUYA2,Osito Ridge,,"5855 W Hampden Ave, Denver, CO 80227",Property_Street__c,,W Hampden Ave
006WR00000wkBFVYA2,Western Estates,,"2319 22nd Avenue South, Brookings, SD, USA",Property_Street_Number__c,,2319
006WR00000wkBFVYA2,Western Estates,,"2319 22nd Avenue South, Brookings, SD, USA",Property_Street__c,,22nd Avenue South
006WR00000wkBFWYA2,Buckeye Lake MHP,,"44 7th St, Buckeye Lake, OH, USA",Property_Street_Number__c,,44
006WR00000wkBFWYA2,Buckeye Lake MHP,,"44 7th St, Buckeye Lake, OH, USA",Property_Street__c,,7th St
006WR00000wkBFXYA2,Bernie's MHP,,"347 Edgewood Drive, Cabot, PA, USA",Property_Street_Number__c,,347
006WR00000wkBFXYA2,Bernie's MHP,,"347 Edgewood Drive, Cabot, PA, USA",Property_Street__c,,Edgewood Drive
006WR00000wkBFYYA2,Baxters,,"457 Jamisonville Rd, Butler, PA, USA",Property_Street_Number__c,,457
006WR00000wkBFYYA2,Baxters,,"457 Jamisonville Rd, Butler, PA, USA",Property_Street__c,,Jamisonville Rd
006WR00000wkBFZYA2,Deerwood MHC,,"519 Reed Circle, Ruffs Dale, PA, USA",Property_Street_Number__c,,519
006WR00000wkBFZYA2,Deerwood MHC,,"519 Reed Circle, Ruffs Dale, PA, USA",Property_Street__c,,Reed Circle
006WR00000wkBFaYAM,Long Meadow MHP,,"New York 336, Waterloo, NY, USA",Property_Street__c,,New York 336
006WR00000wkBFbYAM,HC - Flanders MHP,,"4 Hurlbut Street, Arkport, NY, USA",Property_Street_Number__c,,4
006WR00000wkBFbYAM,HC - Flanders MHP,,"4 Hurlbut Street, Arkport, NY, USA",Property_Street__c,,Hurlbut Street
006WR00000wkBFcYAM,Easy Living Community,,"2489 Martinsburg Pike, Stephenson, VA, USA",Property_Street_Number__c,,2489
006WR00000wkBFcYAM,Easy Living Community,,"2489 Martinsburg Pike, Stephenson, VA, USA",Property_Street__c,,Martinsburg Pike
006WR00000wkBFdYAM,Jones Estates Greentree OH LLC,,"9120 West Broad Street, Galloway, OH, USA",Property_Street_Number__c,,9120
006WR00000wkBFdYAM,Jones Estates Greentree OH LLC,,"9120 West Broad Street, Galloway, OH, USA",Property_Street__c,,West Broad Street
006WR00000wkBFeYAM,Jones Estates Miamisport IN LLC,,"76 East Washington Avenue, Peru, IN, USA",Property_Street_Number__c,,76
006WR00000wkBFeYAM,Jones Estates Miamisport IN LLC,,"76 East Washington Avenue, Peru, IN, USA",Property_Street__c,,East Washington Avenue
006WR00000wkBFfYAM,Green Hill,,"717 High St, Dunbar, PA, USA",Property_Street_Number__c,,717
006WR00000wkBFfYAM,Green Hill,,"717 High St, Dunbar, PA, USA",Property_Street__c,,High St
006WR00000wkBFgYAM,Mill Road Estates,,"15001 Mill Road, Fort Wayne, IN, USA",Property_Street_Number__c,,15001
006WR00000wkBFgYAM,Mill Road Estates,,"15001 Mill Road, Fort Wayne, IN, USA",Property_Street__c,,Mill Road
006WR00000wkBFhYAM,Lake Shore Court (Part of Buckeye Lake MHP above),,"150 W 1st St, Buckeye Lake, OH, USA",Property_Street_Number__c,,150
006WR00000wkBFhYAM,Lake Shore Court (Part of Buckeye Lake MHP above),,"150 W 1st St, Buckeye Lake, OH, USA",Property_Street__c,,W 1st St
006WR00000wkBFiYAM,Glen Lake MHP,,"1037 Barkeyville Road, Grove City, PA, USA",Property_Street_Number__c,,1037
006WR00000wkBFiYAM,Glen Lake MHP,,"1037 Barkeyville Road, Grove City, PA, USA",Property_Street__c,,Barkeyville Road
006WR00000wkBFjYAM,Franklin Village,,"423 Dogwood Drive, Butler, PA, USA",Property_Street_Number__c,,423
006WR00000wkBFjYAM,Franklin Village,,"423 Dogwood Drive, Butler, PA, USA",Property_Street__c,,Dogwood Drive
006WR00000wkBFkYAM,Mill 8,,"no. 8 State Street, Ludlow, MA 01056, USA",Property_Street__c,,no. 8 State Street
006WR00000wkBFlYAM,Valley View (Asset E),,"4497 West 200 North, Huntington, IN, USA",Property_Street_Number__c,,4497
006WR00000wkBFlYAM,Valley View (Asset E),,"4497 West 200 North, Huntington, IN, USA",Property_Street__c,,West 200 North
006WR00000wkBFmYAM,Skyview Terrace,,"126 Skyview Lane, Lititz, PA, USA",Property_Street_Number__c,,126
006WR00000wkBFmYAM,Skyview Terrace,,"126 Skyview Lane, Lititz, PA, USA",Property_Street__c,,Skyview Lane
006WR00000wkBFnYAM,The Pines,,"2174 Jackson Rd, Hamilton, OH, USA",Property_Street_Number__c,,2174
006WR00000wkBFnYAM,The Pines,,"2174 Jackson Rd, Hamilton, OH, USA",Property_Street__c,,Jackson Rd
006WR00000wkBFoYAM,Princeton Village,,"8873 Princeton Glendale Rd, Hamilton, OH, USA",Property_Street_Number__c,,8873
006WR00000wkBFoYAM,Princeton Village,,"8873 Princeton Glendale Rd, Hamilton, OH, USA",Property_Street__c,,Princeton Glendale Rd
006WR00000wkBFpYAM,Waterside (fka Staton MHP),,"2015 North 5th Avenue, Ironton, Ohio, USA",Property_Street_Number__c,,2015
006WR00000wkBFpYAM,Waterside (fka Staton MHP),,"2015 North 5th Avenue, Ironton, Ohio, USA",Property_Street__c,,North 5th Avenue
006WR00000wkBFqYAM,Tropicana MHP,,"808 Tropicana Village Drive, Moscow Mills, MO, USA",Property_Street_Number__c,,808
006WR00000wkBFqYAM,Tropicana MHP,,"808 Tropicana Village Drive, Moscow Mills, MO, USA",Property_Street__c,,Tropicana Village Drive
006WR00000wkBFrYAM,Salamonie Estates,,"6060 South 800 East, La Fontaine, IN 46940, USA",Property_Street_Number__c,,6060
006WR00000wkBFrYAM,Salamonie Estates,,"6060 South 800 East, La Fontaine, IN 46940, USA",Property_Street__c,,South 800 East
006WR00000wkBFsYAM,Osage,,"201 S 12Th St, Bessemer City, NC 28016",Property_Street_Number__c,,201
006WR00000wkBFsYAM,Osage,,"201 S 12Th St, Bessemer City, NC 28016",Property_Street__c,,S 12Th St
006WR00000wkBFtYAM,58 Space Garden Spot Mobile Home Park,,"32 South Barkley, Mesa, AZ, USA",Property_Street_Number__c,,32
006WR00000wkBFtYAM,58 Space Garden Spot Mobile Home Park,,"32 South Barkley, Mesa, AZ, USA",Property_Street__c,,South Barkley
006WR00000wkBFuYAM,Copper Springs Retirement Community,,"3303 East Gary Way, Gilbert, AZ 85234, USA",Property_Street_Number__c,,3303
006WR00000wkBFuYAM,Copper Springs Retirement Community,,"3303 East Gary Way, Gilbert, AZ 85234, USA",Property_Street__c,,East Gary Way
006WR00000wkBFvYAM,Country Club Heights Condominiums,,"1500 W Rio Salado Pkwy, Mesa, AZ 85201, USA",Property_Street_Number__c,,1500
006WR00000wkBFvYAM,Country Club Heights Condominiums,,"1500 W Rio Salado Pkwy, Mesa, AZ 85201, USA",Property_Street__c,,W Rio Salado Pkwy
006WR00000wkBFwYAM,American Groves,,"941 E Elliot Rd, Gilbert, AZ 85234, USA",Property_Street_Number__c,,941
006WR00000wkBFwYAM,American Groves,,"941 E Elliot Rd, Gilbert, AZ 85234, USA",Property_Street__c,,E Elliot Rd
006WR00000wkBFxYAM,Culdesac Tempe,,"2025 E Apache Blvd, Tempe, AZ 85281, USA",Property_Street_Number__c,,2025
006WR00000wkBFxYAM,Culdesac Tempe,,"2025 E Apache Blvd, Tempe, AZ 85281, USA",Property_Street__c,,E Apache Blvd
006WR00000wkBFyYAM,Holiday Palms Active 55+ Community(MHP),,"9302 E Broadway Rd, Mesa, AZ 85208, USA",Property_Street_Number__c,,9302
006WR00000wkBFyYAM,Holiday Palms Active 55+ Community(MHP),,"9302 E Broadway Rd, Mesa, AZ 85208, USA",Property_Street__c,,E Broadway Rd
006WR00000wkBFzYAM,Legacy on Main II,,"118 N Ext Rd, Mesa, AZ 85201, USA",Property_Street_Number__c,,118
006WR00000wkBFzYAM,Legacy on Main II,,"118 N Ext Rd, Mesa, AZ 85201, USA",Property_Street__c,,N Ext Rd
006WR00000wkBG0YAM,Escobedo at Verde Vista,,"435 North Hibbert, Mesa, AZ 85201, USA",Property_Street_Number__c,,435
006WR00000wkBG0YAM,Escobedo at Verde Vista,,"435 North Hibbert, Mesa, AZ 85201, USA",Property_Street__c,,North Hibbert
006WR00000wkBG1YAM,Parkhaven Estates & RV Resort (MHP),,"306 South Recker Road, Mesa, AZ 85206, USA",Property_Street_Number__c,,306
006WR00000wkBG1YAM,Parkhaven Estates & RV Resort (MHP),,"306 South Recker Road, Mesa, AZ 85206, USA",Property_Street__c,,South Recker Road
006WR00000wkBG2YAM,Vivo Living Mesa,,"250 W Main St, Mesa, AZ 85201, USA",Property_Street_Number__c,,250
006WR00000wkBG2YAM,Vivo Living Mesa,,"250 W Main St, Mesa, AZ 85201, USA",Property_Street__c,,W Main St
006WR00000wkBG3YAM,NOVEL Val Vista,,"1727 E Pecos Rd, Gilbert, AZ 85295, USA",Property_Street_Number__c,,1727
006WR00000wkBG3YAM,NOVEL Val Vista,,"1727 E Pecos Rd, Gilbert, AZ 85295, USA",Property_Street__c,,E Pecos Rd
006WR00000wkBG4YAM,Westmount at Downtown Tempe,,"615 S Hardy Dr, Tempe, AZ 85281, USA",Property_Street_Number__c,,615
006WR00000wkBG4YAM,Westmount at Downtown Tempe,,"615 S Hardy Dr, Tempe, AZ 85281, USA",Property_Street__c,,S Hardy Dr
006WR00000wkBG5YAM,1st Avenue Apartments (Old Name - Southwest Villa),Mesa_MDU_1st Avenue Apartments,"750 E 1st Ave, Mesa, AZ 85204, USA",Property_Street_Number__c,,750
006WR00000wkBG5YAM,1st Avenue Apartments (Old Name - Southwest Villa),Mesa_MDU_1st Avenue Apartments,"750 E 1st Ave, Mesa, AZ 85204, USA",Property_Street__c,,E 1st Ave
006WR00000wkBG6YAM,Villas on Ash,,"1381 N Gilbert Rd, Gilbert, AZ 85234, USA",Property_Street_Number__c,,1381
006WR00000wkBG6YAM,Villas on Ash,,"1381 N Gilbert Rd, Gilbert, AZ 85234, USA",Property_Street__c,,N Gilbert Rd
006WR00000wkBG7YAM,Gilbert Greens,,"1101 N Gilbert Rd, Gilbert, AZ 85234, USA",Property_Street_Number__c,,1101
006WR00000wkBG7YAM,Gilbert Greens,,"1101 N Gilbert Rd, Gilbert, AZ 85234, USA",Property_Street__c,,N Gilbert Rd
006WR00000wkBG8YAM,Atlas Mesa,,"5818 E Baseline Rd, Mesa, AZ 85206, USA",Property_Street_Number__c,,5818
006WR00000wkBG8YAM,Atlas Mesa,,"5818 E Baseline Rd, Mesa, AZ 85206, USA",Property_Street__c,,E Baseline Rd
006WR00000wkBG9YAM,201 S Crismon Rd (MHP),,"201 S Crismon Rd, Mesa, AZ 85208, USA",Property_Street_Number__c,,201
006WR00000wkBG9YAM,201 S Crismon Rd (MHP),,"201 S Crismon Rd, Mesa, AZ 85208, USA",Property_Street__c,,S Crismon Rd
006WR00000wkBGAYA2,Asteria Apartment Homes,,"1975 E University Dr, Tempe, AZ 85281, USA",Property_Street_Number__c,,1975
006WR00000wkBGAYA2,Asteria Apartment Homes,,"1975 E University Dr, Tempe, AZ 85281, USA",Property_Street__c,,E University Dr
006WR00000wkBGBYA2,Aura Watermark,,"420 N Scottsdale Rd, Tempe, AZ, USA",Property_Street_Number__c,,420
006WR00000wkBGBYA2,Aura Watermark,,"420 N Scottsdale Rd, Tempe, AZ, USA",Property_Street__c,,N Scottsdale Rd
006WR00000wkBGCYA2,Avana Coronado,,"700 North Coronado Street, Chandler, AZ, USA",Property_Street_Number__c,,700
006WR00000wkBGCYA2,Avana Coronado,,"700 North Coronado Street, Chandler, AZ, USA",Property_Street__c,,North Coronado Street
006WR00000wkBGDYA2,Arches at Hidden Creek,,"1586 West Maggio Way, Chandler, AZ, USA",Property_Street_Number__c,,1586
006WR00000wkBGDYA2,Arches at Hidden Creek,,"1586 West Maggio Way, Chandler, AZ, USA",Property_Street__c,,West Maggio Way
006WR00000wkBGEYA2,Borrego at Spectrum,,"3004 S Market St, Gilbert, AZ 85295, USA",Property_Street_Number__c,,3004
006WR00000wkBGEYA2,Borrego at Spectrum,,"3004 S Market St, Gilbert, AZ 85295, USA",Property_Street__c,,S Market St
006WR00000wkBGFYA2,BB Living at Higley Park,,"3389 E Liberty Ln, Gilbert, AZ 85296, USA",Property_Street_Number__c,,3389
006WR00000wkBGFYA2,BB Living at Higley Park,,"3389 E Liberty Ln, Gilbert, AZ 85296, USA",Property_Street__c,,E Liberty Ln
